,tanggal,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,WSPM,AQI,Kategori_Udara
766,2015-04-09,160.44565217391303,172.9764492753623,17.018115942028984,58.72581903704041,1185.2564001960832,58.43478260869565,11.118840579710145,1014.1655797101449,1.8297101449275361,1.766304347826087,211,Very Unhealthy
767,2015-04-10,147.26908396946564,156.47369409406465,10.088167938931297,57.38850178866611,1042.3664122137404,66.45038167938931,13.966793893129772,1013.2202290076336,2.855725190839695,1.6786259541984734,198,Unhealthy
768,2015-04-11,104.59345794392523,106.4719870798908,12.5,39.23426694514017,1243.7454808796163,89.78504672897196,14.694392523364485,1013.7579439252337,6.505140186915887,2.5257009345794392,176,Unhealthy
769,2015-04-12,13.009090909090908,24.64654925783766,2.3216783216783217,16.564402035616467,286.9015114356457,75.36398601398601,7.993674507311188,1019.8596630635727,-3.047202797202797,4.138811188811189,53,Moderate
770,2015-04-13,27.46875,36.11043484408552,3.204861111111111,24.893200732642526,386.7788172304056,96.6875,11.728819444444445,1018.8031249999999,-1.6736111111111112,2.625,83,Moderate
771,2015-04-14,54.759375000000006,84.75974039964107,5.738888888888889,56.18556184375364,717.0939785294297,62.340624999999996,16.350694444444443,1002.2309027777778,0.34097222222222223,1.851388888888889,148,Unhealthy for Sensitive Groups
772,2015-04-15,95.78645833333333,149.80956586289793,15.041666666666666,70.52673503260415,1017.6682258456084,47.942708333333336,16.413541666666667,993.3880208333334,4.2562500000000005,1.4078125000000001,172,Unhealthy
773,2015-04-16,23.815261044176708,83.84831891799105,3.4738955823293174,19.98345540800674,309.0823165131889,84.28915662650603,16.46827309236948,1005.7502008032128,-12.21285140562249,4.547791164658635,76,Moderate
774,2015-04-17,66.7752808988764,166.5603094290199,14.647940074906368,52.12617029449633,630.9420708173702,57.325842696629216,17.2438202247191,1002.7093632958803,-2.060674157303371,2.208239700374532,157,Unhealthy
775,2015-04-18,91.31159420289855,170.6536611238886,13.666666666666666,61.53317959340196,987.6253576982377,43.833333333333336,16.417391304347824,1004.5231884057972,6.191304347826087,1.1797101449275362,169,Unhealthy
776,2015-04-19,59.618705035971225,104.09928999118098,5.266187050359712,36.00706704969706,580.907551663154,63.39568345323741,17.23345323741007,1008.5244604316547,-0.5183453237410072,2.3097122302158275,153,Unhealthy
777,2015-04-20,64.28919860627178,107.74578140496416,6.770034843205575,42.672350661379035,777.3517906046904,64.7595818815331,15.611498257839722,1008.4439024390244,-0.31777003484320565,2.3989547038327528,156,Unhealthy
778,2015-04-21,59.87591240875913,116.92205065975557,8.065693430656934,43.105710364291184,656.2603251181705,68.51459854014598,18.331751824817516,1004.435401459854,-0.01751824817518248,2.1244525547445257,153,Unhealthy
779,2015-04-22,45.174216027874564,99.36795337124848,8.404181184668989,44.53318620738308,589.5202068374801,79.81184668989548,18.514982578397213,1010.7815331010453,0.22055749128919863,2.5745644599303135,125,Unhealthy for Sensitive Groups
780,2015-04-23,53.4808362369338,106.09899118534236,10.641114982578397,49.350363562266644,623.3984849436674,60.58536585365854,19.986759581881532,1008.8724738675959,-1.113240418118467,1.8327526132404182,145,Unhealthy for Sensitive Groups
781,2015-04-24,51.895306859205775,149.37188840339917,7.563176895306859,44.606194067790234,602.0271946145771,82.52707581227436,19.23898916967509,1014.3981949458483,-0.27653429602888085,2.211191335740072,141,Unhealthy for Sensitive Groups
782,2015-04-25,68.91509433962264,153.72641509433961,11.726415094339623,62.490566037735846,828.9187096892404,89.9245283018868,21.460377358490568,1008.4037735849057,3.660377358490566,1.979245283018868,158,Unhealthy
783,2015-04-26,93.87222222222222,176.55890343082396,17.555555555555557,55.03132547551461,931.8375914117719,91.82222222222222,21.63722222222222,1004.3855555555555,9.927777777777777,1.783888888888889,171,Unhealthy
784,2015-04-27,73.62704918032787,122.51156123109227,10.401639344262295,48.91882347525884,866.4564146673465,81.2827868852459,20.932377049180328,999.8090163934426,12.83483606557377,1.5377049180327869,160,Unhealthy
785,2015-04-28,43.93286219081272,67.1576064224322,5.833922261484099,38.07420494699647,704.9469964664311,88.30388692579506,20.12402826855124,1004.8151943462898,11.392226148409893,1.4056537102473499,122,Unhealthy for Sensitive Groups
786,2015-04-29,114.00460829493088,131.4700460829493,10.617511520737327,52.953917050691246,1339.3122878069998,71.66359447004608,19.454838709677418,1007.8516129032257,13.127188940092166,1.4525345622119814,181,Unhealthy
787,2015-04-30,124.62755102040816,149.53878886504242,10.255102040816327,52.62060502853383,1195.054930888362,82.1734693877551,21.300510204081633,1005.5494897959185,14.223979591836736,1.4622448979591838,187,Unhealthy
788,2015-05-01,116.67028985507247,129.84057971014494,12.03623188405797,43.666666666666664,1008.0824871526049,67.07608695652173,18.255072463768116,1003.8159420289855,13.033333333333333,2.0068840579710145,183,Unhealthy
789,2015-05-02,45.87062937062937,68.81643356643356,2.8286713286713288,29.818181818181817,556.993006993007,78.8951048951049,18.842307692307692,1004.2538461538461,11.956993006993006,1.7024475524475524,127,Unhealthy for Sensitive Groups
790,2015-05-03,36.199261992619924,76.2988929889299,2.309963099630996,23.801760779281413,409.0831472628704,79.21771217712177,19.384870848708488,1008.0553505535055,-3.0088560885608855,3.321033210332103,103,Unhealthy for Sensitive Groups
791,2015-05-04,23.350694444444443,64.87152777777777,4.694444444444445,20.70486111111111,300.0,90.73958333333333,18.326736111111114,1008.8843750000001,-5.927777777777778,3.071527777777778,75,Moderate
792,2015-05-05,44.316319444444446,96.55763888888889,7.743055555555555,37.1694991554788,480.66238352124634,77.3736111111111,20.285416666666666,999.4222222222221,-0.2940972222222223,2.0809027777777778,123,Unhealthy for Sensitive Groups
793,2015-05-06,19.74652777777778,69.51945353315386,3.513888888888889,23.868055555555557,305.2083333333333,80.53125,18.015625,1005.6312499999999,-8.45138888888889,2.153125,67,Moderate
794,2015-05-07,44.444250871080136,122.67980006114395,7.331010452961673,36.328491885662935,567.2205552695359,79.13240418118467,18.61672473867596,1004.9480836236933,0.7000000000000001,2.115679442508711,123,Unhealthy for Sensitive Groups
795,2015-05-08,42.933797909407666,89.43415546184082,9.160278745644598,35.184668989547035,777.7003484320558,77.55749128919861,18.1801393728223,1003.9456445993033,5.171080139372822,2.1529616724738676,119,Unhealthy for Sensitive Groups
796,2015-05-09,38.93382352941177,47.68014705882353,7.088235294117647,32.4485294117647,897.1719354930843,46.029411764705884,12.983088235294119,1011.7091911764707,5.1621323529411764,1.5808823529411764,109,Unhealthy for Sensitive Groups
797,2015-05-10,34.59695817490494,42.19011406844106,4.7034220532319395,45.77566539923954,1127.7566539923955,26.1787072243346,10.206844106463878,1009.6904942965779,6.3425855513307985,1.3783269961977187,98,Moderate
798,2015-05-11,24.241007194244606,28.706512482709556,2.431654676258993,30.79665503290799,730.2987979009919,47.58273381294964,13.741726618705036,1001.2255395683453,4.797841726618705,2.1827338129496403,77,Moderate
799,2015-05-12,19.240875912408757,42.77671876053472,2.613138686131387,36.350761623142525,460.75230522974994,76.12408759124088,18.895620437956204,989.3733576642335,3.812043795620438,2.009124087591241,66,Moderate
800,2015-05-13,49.29665071770335,108.00478468899522,3.7799043062200957,62.576815035265675,697.5708103462048,53.961722488038276,20.223923444976077,988.7248803827752,6.833971291866028,1.4133971291866028,135,Unhealthy for Sensitive Groups
801,2015-05-14,20.064981949458485,60.4216889987182,4.068592057761733,28.378757244685538,352.79085132301714,83.61371841155234,22.080144404332128,1001.3646209386281,1.996028880866426,2.5895306859205776,68,Moderate
802,2015-05-15,23.29861111111111,46.55902777777778,3.0034722222222223,25.229166666666668,375.10682796569074,90.82986111111111,21.243055555555557,1008.4020833333333,3.3753472222222225,2.3385416666666665,75,Moderate
803,2015-05-16,45.00420168067227,80.71008403361344,6.928571428571429,47.36974789915966,636.5546218487395,81.08823529411765,20.50562594888158,1004.3308696722038,4.822650512704695,1.9327731092436975,124,Unhealthy for Sensitive Groups
804,2015-05-17,128.01195219123505,179.29083665338646,14.01195219123506,43.99601593625498,1152.712216948681,106.40637450199203,21.80239043824701,993.4585657370518,15.116733067729085,1.6119521912350598,188,Unhealthy
805,2015-05-18,53.11188811188811,88.84476439702208,2.727272727272727,31.130339759389027,520.8445206581744,73.95804195804196,23.11958041958042,995.841958041958,1.7695804195804197,3.267832167832168,144,Unhealthy for Sensitive Groups
806,2015-05-19,13.45486111111111,50.65625,2.138888888888889,16.350694444444443,280.2884229738741,81.91666666666667,22.308333333333334,1002.0128472222223,-4.961458333333334,3.832638888888889,54,Moderate
807,2015-05-20,19.191637630662022,36.41048032280468,2.808362369337979,21.459636783198235,311.8466898954704,88.52613240418118,23.777700348432056,1009.0780487804878,1.702787456445993,2.753310104529617,66,Moderate
808,2015-05-21,34.83566433566433,85.49233514910819,6.3776223776223775,43.43900119709974,522.5658470999813,88.12237762237763,22.76118881118881,1005.8681818181818,5.753146853146854,2.6842657342657343,99,Moderate
809,2015-05-22,54.082191780821915,96.00187429311988,11.712328767123287,52.37365987925017,802.9855354821674,79.0228310502283,20.858447488584474,1004.2557077625571,8.662100456621005,1.4529680365296802,147,Unhealthy for Sensitive Groups
810,2015-05-23,95.7183908045977,141.19886561809375,14.988505747126437,60.66043538378101,1014.7214534956199,88.15517241379311,21.294827586206896,1002.9787356321839,11.7,1.0977011494252873,172,Unhealthy
811,2015-05-24,124.23353293413173,171.5449101796407,13.940119760479043,64.77245508982035,1281.437125748503,87.67065868263474,22.903592814371258,1001.3323353293413,13.616167664670659,1.3718562874251496,186,Unhealthy
812,2015-05-25,96.20496894409938,155.42116678661455,15.937888198757763,55.926664148839485,1044.2426448228307,92.5031055900621,24.149068322981368,1000.2118012422361,13.21304347826087,1.5987577639751551,172,Unhealthy
813,2015-05-26,83.30128205128206,140.2270740893258,14.256410256410257,43.8701748098313,883.1852441478873,101.91666666666667,25.044871794871796,1000.6429487179487,14.049358974358974,1.6814102564102564,165,Unhealthy
814,2015-05-27,87.8051948051948,142.52231588101557,12.551948051948052,41.559853048585076,897.3523588694998,102.90259740259741,24.144805194805198,999.6396103896104,14.893506493506493,1.844805194805195,168,Unhealthy
815,2015-05-28,113.90954773869346,156.04522613065328,23.954773869346734,40.760186789875696,1200.502512562814,122.75879396984925,24.776884422110555,998.2482412060301,15.257286432160804,1.6864321608040203,181,Unhealthy
816,2015-05-29,63.64727272727273,88.44,5.796363636363636,44.99474306316555,827.8601196663195,85.42545454545454,25.064727272727275,999.6938181818182,14.628,1.6923636363636363,155,Unhealthy
817,2015-05-30,51.095454545454544,77.55909090909091,6.090909090909091,43.127272727272725,727.7272727272727,75.50454545454545,22.96,1001.9586363636363,11.804545454545455,1.7695454545454545,139,Unhealthy for Sensitive Groups
818,2015-05-31,55.969849246231156,96.1859296482412,13.72361809045226,51.1608040201005,937.8430475081354,75.89447236180905,23.83115577889447,996.5678391959799,14.052261306532664,1.6939698492462312,151,Unhealthy
819,2015-06-01,82.18877551020408,152.42857142857142,13.066326530612244,49.838148832577865,980.259012521015,107.59693877551021,26.671938775510203,994.7948979591836,17.008163265306123,1.4877551020408164,165,Unhealthy
820,2015-06-02,30.223776223776223,58.85525390751158,4.695804195804196,25.745429818052994,532.2484818757894,78.3986013986014,27.33881118881119,1002.3374125874126,2.6709790209790207,2.877972027972028,89,Moderate
821,2015-06-03,32.62633451957296,89.97864768683274,6.3238434163701065,34.883548651904846,508.75990358803506,86.63701067615658,25.43523131672598,1006.7939501779358,5.760142348754448,2.1427046263345195,94,Moderate
822,2015-06-04,48.995327102803735,91.53942357792711,6.901869158878505,57.551630294569584,772.5375220561772,47.9392523364486,21.55560747663551,999.7411214953271,12.048130841121496,1.533177570093458,134,Unhealthy for Sensitive Groups
823,2015-06-05,51.06015037593985,80.3912726558249,4.669172932330827,48.460280973549644,775.3611257144503,93.93233082706767,23.797744360902254,992.7586466165413,14.531578947368422,1.6954887218045114,139,Unhealthy for Sensitive Groups
824,2015-06-06,23.90909090909091,33.00568181818182,2.5681818181818183,24.13225665446172,448.47026394385756,84.5284090909091,23.389204545454547,995.7232954545453,12.361363636363636,2.0897727272727273,76,Moderate
825,2015-06-07,13.372413793103448,30.55862068965517,2.103448275862069,24.73103448275862,457.9310344827586,74.92413793103448,22.826206896551724,1002.3903448275862,7.141379310344828,2.1324137931034484,54,Moderate
826,2015-06-08,19.56338028169014,34.442308821443255,4.359154929577465,32.971620416538165,458.9381373074235,71.96830985915493,23.10281690140845,999.0281690140845,9.142253521126761,1.8394366197183099,67,Moderate
827,2015-06-09,44.27522935779817,76.42666554009895,10.614678899082568,52.00713001087397,960.5151346897101,74.1651376146789,22.812844036697246,996.2403669724771,13.18440366972477,1.8206422018348623,123,Unhealthy for Sensitive Groups
828,2015-06-10,75.0418118466899,81.68511774575421,4.630662020905923,34.58574454613607,1134.1998786718905,77.27177700348432,20.839024390243903,994.2574912891987,17.20348432055749,1.467595818815331,161,Unhealthy
829,2015-06-11,20.67013888888889,28.30417575537609,3.1041666666666665,25.323586555427628,565.7050896405408,63.6875,22.525347222222223,991.8829861111111,11.04861111111111,2.459722222222222,69,Moderate
830,2015-06-12,10.541666666666666,21.188212621863293,3.8090277777777777,21.896503222094296,431.03621873370935,71.75,24.302777777777777,992.0461805555556,9.842708333333333,3.332291666666667,44,Good
831,2015-06-13,11.534722222222221,25.656962621863293,3.4652777777777777,18.29957351105994,445.6997670424926,87.74652777777777,23.455555555555556,998.639236111111,14.363541666666666,2.059375,48,Good
832,2015-06-14,19.47142857142857,35.42000934838684,3.7142857142857144,29.259423519973684,494.3955944789962,94.47142857142858,25.086785714285714,1002.4153571428571,14.520357142857142,1.4325,67,Moderate
833,2015-06-15,85.55050505050505,116.14361942260808,13.01010101010101,46.35603303367356,1323.853685454656,96.14646464646465,24.826767676767677,1001.5626262626263,15.544444444444446,1.3207070707070707,167,Unhealthy
834,2015-06-16,103.89189189189189,137.78191874872755,11.518918918918919,56.3654228400455,1233.1805129667807,83.38378378378378,24.781621621621625,998.4513513513514,16.234594594594594,1.3432432432432433,176,Unhealthy
835,2015-06-17,43.46969696969697,58.32289582697478,3.465909090909091,36.466732460159484,775.7282699466022,102.18560606060606,25.354166666666668,997.008712121212,16.97159090909091,1.3602272727272728,121,Unhealthy for Sensitive Groups
836,2015-06-18,16.575438596491228,26.273684210526316,2.543859649122807,24.381188019623266,426.6666666666667,69.31929824561404,26.7340350877193,1000.32,8.276140350877192,1.9775438596491228,60,Moderate
837,2015-06-19,16.825694444444444,33.14861111111111,3.1458333333333335,25.792976288837718,540.8386559313815,54.78680555555556,20.961805555555557,1004.0718750000001,13.377083333333333,1.6260416666666666,61,Moderate
838,2015-06-20,22.754789272030653,34.67432950191571,2.7279693486590038,31.764898795374066,547.1264367816092,80.88505747126437,24.060919540229882,1005.8363984674329,13.879693486590037,1.4417624521072798,73,Moderate
839,2015-06-21,44.675,81.395,5.48,46.54,667.0,90.43,25.175,1002.857,14.339500000000001,1.4909999999999999,124,Unhealthy for Sensitive Groups
840,2015-06-22,95.62359550561797,124.48876404494382,17.117977528089888,44.337078651685395,1150.0,94.46629213483146,24.276966292134833,1000.6477528089887,15.310674157303373,1.2921348314606742,172,Unhealthy
841,2015-06-23,135.27184466019418,168.27184466019418,11.776699029126213,37.99029126213592,1217.4757281553398,120.69902912621359,25.597087378640776,1000.4446601941747,17.145631067961165,1.470873786407767,192,Unhealthy
842,2015-06-24,121.58333333333333,133.9465368664872,9.729166666666666,43.477911755529966,1116.4262724101352,75.77083333333333,25.153125000000003,999.6604166666667,18.197222222222223,1.6090277777777777,185,Unhealthy
843,2015-06-25,124.14982578397212,133.71638542699762,6.56794425087108,51.92556998464331,1049.9329841606932,68.67247386759581,24.338327526132407,995.9052264808362,18.62020905923345,1.21602787456446,186,Unhealthy
844,2015-06-26,104.5,105.22793971868609,2.454954954954955,24.888635906239923,894.8717698569272,109.3108108108108,22.868468468468468,995.0842342342343,19.760360360360362,1.2693693693693695,176,Unhealthy
845,2015-06-27,76.0126050420168,78.75210084033614,4.029411764705882,34.380834393246346,796.6386554621848,80.1218487394958,23.878991596638656,999.1495798319328,19.89117647058824,1.0957983193277312,162,Unhealthy
846,2015-06-28,139.66137566137567,140.7195767195767,8.121693121693122,40.049085561826786,1146.886417503904,76.45502645502646,25.843915343915345,1001.2269841269841,20.498412698412697,1.41005291005291,194,Unhealthy
847,2015-06-29,114.51971326164875,116.2179680564214,5.415770609318996,41.75407116819467,1033.7192277461984,52.35125448028674,22.579569892473117,999.6218637992831,19.35663082437276,1.4591397849462366,181,Unhealthy
848,2015-06-30,14.419444444444444,21.335416666666667,2.048611111111111,28.25128506648757,384.2414337091593,55.892361111111114,22.063888888888886,997.1673611111112,14.839930555555554,2.1774305555555555,56,Moderate
849,2015-07-01,18.34027777777778,36.59308282168383,2.795138888888889,33.79484637770102,418.05555555555554,48.083333333333336,24.452083333333334,992.2048611111111,13.247222222222222,1.6399305555555557,64,Moderate
850,2015-07-02,8.78125,19.29513888888889,4.295138888888889,27.61207351105994,327.6442114869371,56.91319444444444,26.275694444444444,996.4760416666666,9.177430555555555,1.8913194444444446,37,Good
851,2015-07-03,22.257510729613735,58.478981191194485,9.515021459227468,36.45922746781116,862.6609442060086,70.2489270386266,24.308583690987124,1002.3776824034335,10.736480686695279,1.8197424892703862,72,Moderate
852,2015-07-04,33.0625,57.545138888888886,6.277777777777778,45.08680555555556,722.2222222222222,58.58680555555556,22.241666666666667,1004.0340277777777,13.363888888888889,1.3378472222222222,95,Moderate
853,2015-07-05,61.58585858585859,69.39393939393939,7.186868686868687,42.94949494949495,889.3939393939394,65.12121212121212,21.47222222222222,1004.8282828282828,15.058080808080808,1.2671717171717172,154,Unhealthy
854,2015-07-06,70.2,82.93513513513514,9.108108108108109,36.2845328950953,998.918918918919,92.64324324324325,23.814594594594595,1005.2183783783784,16.415675675675676,1.3221621621621622,159,Unhealthy
855,2015-07-07,70.95161290322581,87.55376344086021,8.473118279569892,38.77762680426146,930.1075268817204,83.3010752688172,24.714516129032255,1004.0956989247311,16.683333333333334,1.381720430107527,159,Unhealthy
856,2015-07-08,123.11428571428571,138.97142857142856,8.268571428571429,42.92729812105865,1209.142857142857,76.75428571428571,24.96057142857143,1004.9862857142857,18.231428571428573,1.3760000000000001,186,Unhealthy
857,2015-07-09,72.55208333333333,94.70733256585908,10.859375,45.82059553317982,851.522392512275,73.05729166666667,25.907812500000002,1007.3135416666668,15.996875000000001,1.3197916666666667,160,Unhealthy
858,2015-07-10,46.609756097560975,82.42439024390244,9.258536585365853,37.11707317073171,691.7073170731708,81.70243902439024,26.370731707317074,1005.8448780487805,17.366341463414635,1.7556097560975608,128,Unhealthy for Sensitive Groups
859,2015-07-11,91.27472527472527,112.53296703296704,9.714285714285714,40.642857142857146,1010.989010989011,87.21978021978022,26.50714285714286,1002.4499999999999,19.439560439560438,1.1412087912087914,169,Unhealthy
860,2015-07-12,108.51366120218579,142.5912854376865,5.6502732240437155,53.7501484764222,958.2597426679664,83.42622950819673,27.353551912568307,995.5169398907104,19.941530054644808,1.0989071038251366,178,Unhealthy
861,2015-07-13,54.43478260869565,84.26957944319736,3.1793478260869565,49.11170838244851,701.4213745012928,102.96739130434783,29.729347826086954,992.266847826087,17.181521739130435,1.402717391304348,148,Unhealthy for Sensitive Groups
862,2015-07-14,33.014354066985646,59.22776372032686,3.2392344497607657,33.285469029241995,537.9462509766456,119.2535885167464,27.82870813397129,997.832057416268,17.27416267942584,1.8311004784688996,95,Moderate
863,2015-07-15,35.937282229965156,63.562405819488696,3.770034843205575,47.066874313460474,638.3006946423582,88.0801393728223,26.93519163763066,999.9665505226482,16.877003484320557,1.37595818815331,102,Unhealthy for Sensitive Groups
864,2015-07-16,38.166666666666664,44.22222222222222,2.0729166666666665,28.854166666666668,716.4262724101352,84.48611111111111,22.98715277777778,1001.9378472222221,19.186458333333334,1.807638888888889,108,Unhealthy for Sensitive Groups
865,2015-07-17,36.583333333333336,43.45143433243601,2.6909722222222223,32.15248526658991,784.7488352124631,59.548611111111114,22.856944444444444,1001.6552083333333,19.655208333333334,1.276736111111111,104,Unhealthy for Sensitive Groups
866,2015-07-18,46.31672597864769,48.405693950177934,2.02135231316726,26.76156583629893,772.2419928825623,86.4661921708185,23.030960854092527,1000.7661921708185,20.272597864768684,1.3309608540925266,128,Unhealthy for Sensitive Groups
867,2015-07-19,67.74468085106383,68.65957446808511,2.152482269503546,31.886524822695037,880.4964539007092,73.30141843971631,23.2886524822695,1002.2659574468086,20.99255319148936,1.452127659574468,157,Unhealthy
868,2015-07-20,83.48175182481752,85.46865135107028,2.0364963503649633,31.235907246688434,876.0246950880254,66.45985401459853,24.84051094890511,1001.801094890511,21.70766423357664,1.229197080291971,165,Unhealthy
869,2015-07-21,134.18928571428572,135.02857142857144,2.1678571428571427,32.92598989709022,1033.5439262941316,81.59642857142858,25.630714285714287,999.6375,22.220357142857143,1.44,192,Unhealthy
870,2015-07-22,60.478599221789885,62.91828793774319,2.3618677042801557,33.228165702695065,686.5010367864551,81.96498054474708,24.651361867704278,998.5754863813229,20.736964980544744,1.292217898832685,154,Unhealthy
871,2015-07-23,39.88593155893536,45.07984790874525,2.3307984790874525,41.91813725911947,770.6638734779985,60.91254752851711,24.68593155893536,998.3498098859316,20.85551330798479,0.967680608365019,112,Unhealthy for Sensitive Groups
872,2015-07-24,53.48605577689243,68.06772908366534,3.191235059760956,43.18182703423359,881.3974759128245,71.2589641434263,25.800796812749002,996.093625498008,20.358565737051794,1.2199203187250995,145,Unhealthy for Sensitive Groups
873,2015-07-25,82.65384615384616,95.86057692307692,2.9903846153846154,42.60229409223684,1012.3150620588359,73.8125,26.232692307692307,995.3692307692307,21.07019230769231,1.2774038461538462,165,Unhealthy
874,2015-07-26,106.32420091324201,119.96347031963471,3.894977168949772,32.79908675799087,994.5205479452055,94.11415525114155,28.6324200913242,996.9785388127854,22.29041095890411,1.1739726027397261,177,Unhealthy
875,2015-07-27,74.4069264069264,93.06582352855683,2.74025974025974,34.19167606573707,903.2966792564409,97.66233766233766,27.411688311688312,998.7277056277056,22.407359307359307,1.4666666666666668,161,Unhealthy
876,2015-07-28,47.07509881422925,51.2672040219301,2.2292490118577075,27.148769113014353,749.9239780795215,84.43478260869566,25.770750988142293,997.5375494071146,22.793675889328064,1.0225296442687746,130,Unhealthy for Sensitive Groups
877,2015-07-29,74.08370044052863,81.21585903083701,2.1762114537444934,35.32280692152098,853.5750348380523,83.12334801762114,27.804405286343613,995.335242290749,23.094713656387665,1.3682819383259912,161,Unhealthy
878,2015-07-30,42.34146341463415,46.948780487804875,2.3867595818815333,26.809328122596735,892.7901270178361,84.10801393728222,24.608362369337982,998.634843205575,21.76062717770035,1.589547038327526,118,Unhealthy for Sensitive Groups
879,2015-07-31,26.06597222222222,31.911814644264982,2.142361111111111,24.908174799897658,640.3846057434686,93.48958333333333,25.488541666666666,1001.8312500000001,20.790972222222223,1.3277777777777777,80,Moderate
880,2015-08-01,64.65602836879432,76.10283687943263,3.102836879432624,43.36268500420306,1225.641015794748,55.37943262411348,24.920567375886527,1000.9471631205673,22.088652482269502,1.1163120567375886,156,Unhealthy
881,2015-08-02,65.73170731707317,66.1829268292683,2.1341463414634148,27.4390243902439,1141.8699186991869,59.983739837398375,25.49918699186992,997.3439024390244,23.32967479674797,1.1955284552845529,156,Unhealthy
882,2015-08-03,56.15384615384615,61.50162906898011,4.015384615384615,30.552550104275294,912.3371713122667,49.761538461538464,25.30576923076923,996.5392307692308,20.033461538461538,1.5515384615384615,151,Unhealthy
883,2015-08-04,17.877394636015325,44.40460773007017,4.310344827586207,31.53362900837265,512.2605363984675,85.65517241379311,25.791570881226054,995.6750957854407,17.167816091954023,1.4804597701149425,63,Moderate
884,2015-08-05,64.076,96.9780606885033,4.128,44.01894540667365,991.9379617414083,73.236,26.5664,996.934,21.069200000000002,1.472,155,Unhealthy
885,2015-08-06,46.78346456692913,64.66141732283465,2.425196850393701,28.47571462029838,759.3880418435424,89.2992125984252,24.636614173228345,1001.0944881889764,19.63503937007874,1.3291338582677166,129,Unhealthy for Sensitive Groups
886,2015-08-07,90.42307692307692,96.49077929826274,3.8384615384615386,34.87349494131173,1077.6923076923076,84.76153846153846,24.922307692307694,1006.5923076923077,21.746923076923075,1.4923076923076923,169,Unhealthy
887,2015-08-08,35.62992125984252,49.75514902616119,3.437007874015748,34.243195715955224,685.2816256229837,78.18503937007874,23.938582677165353,1007.3133858267717,19.416929133858265,0.9980314960629921,101,Unhealthy for Sensitive Groups
888,2015-08-09,53.00476190476191,73.50952380952381,3.0047619047619047,38.4564569289273,783.3333333333334,77.64761904761905,25.906666666666666,1005.125238095238,21.012380952380955,0.9866666666666666,144,Unhealthy for Sensitive Groups
889,2015-08-10,41.609375,65.4711039747981,2.57421875,38.258661599539465,715.625,94.296875,28.411328125,1003.886328125,19.883203125,1.319140625,116,Unhealthy for Sensitive Groups
890,2015-08-11,95.16129032258064,128.9731182795699,4.559139784946237,36.94086021505376,1314.516129032258,92.79569892473118,27.294086021505375,1003.1629032258064,21.816666666666666,1.2327956989247313,171,Unhealthy
891,2015-08-12,84.72282608695652,118.16304347826087,4.054347826086956,39.42934782608695,1097.2826086956522,96.56521739130434,27.415217391304346,1001.054347826087,21.579347826086956,1.2510869565217393,166,Unhealthy
892,2015-08-13,117.43103448275862,157.48275862068965,6.235632183908046,44.01149425287356,1166.0919540229886,85.48275862068965,27.237931034482756,999.0741379310344,21.85,1.3247126436781609,183,Unhealthy
893,2015-08-14,56.774647887323944,82.97535211267606,4.176056338028169,31.87323943661972,792.9577464788732,91.37676056338029,28.425352112676055,997.4109154929578,17.425352112676055,1.7693661971830985,152,Unhealthy
894,2015-08-15,22.86759581881533,46.94983490434953,3.7421602787456445,34.38201597767467,564.5671305021566,84.93728222996516,28.280139372822298,999.3076655052264,14.585017421602787,1.5944250871080141,74,Moderate
895,2015-08-16,29.388571428571428,69.59772924313323,4.765714285714286,46.71222048910075,685.3186654521081,75.19428571428571,25.561714285714288,1000.1685714285715,16.813142857142857,1.3737142857142857,87,Moderate
896,2015-08-17,78.52577319587628,133.85362173993977,7.701030927835052,43.649484536082475,1031.7604789084426,97.29896907216495,26.96958762886598,1000.3221649484536,19.53814432989691,1.3201030927835053,163,Unhealthy
897,2015-08-18,48.96309963099631,82.60369969575024,3.2509225092250924,34.11808118081181,762.3616236162362,99.65313653136532,25.94022140221402,1004.5287822878229,17.775276752767528,1.6265682656826568,134,Unhealthy for Sensitive Groups
898,2015-08-19,50.420664206642066,63.233229649803064,2.5055350553505535,36.906104584393084,754.1015974473722,82.68634686346863,24.46088560885609,1005.4166051660518,18.723616236162364,1.4601476014760146,138,Unhealthy for Sensitive Groups
899,2015-08-20,33.64944649446495,47.450941826924826,2.623616236162362,25.214022140221402,610.7011070110701,95.83763837638377,25.80258302583026,1002.4280442804428,16.34169741697417,1.4228782287822879,96,Moderate
900,2015-08-21,15.087719298245615,31.81547533401143,2.7017543859649122,22.860621653281623,433.1983610815364,98.01754385964912,27.3259649122807,999.9256140350877,13.564912280701755,1.4140350877192982,57,Moderate
901,2015-08-22,15.548951048951048,31.51264232618841,3.4055944055944054,20.465709538332717,566.9714415055757,73.6048951048951,26.776223776223777,999.720979020979,16.041608391608392,1.9230769230769231,58,Moderate
902,2015-08-23,23.395104895104897,31.307692307692307,4.188811188811189,21.722512537037172,805.5944055944055,67.98251748251748,23.238111888111888,1003.725874125874,18.102447552447554,1.5419580419580419,75,Moderate
903,2015-08-24,12.64236111111111,21.23263888888889,2.2395833333333335,19.73611111111111,460.7638888888889,62.795138888888886,24.441319444444446,1005.4340277777778,17.13611111111111,1.426388888888889,52,Moderate
